respID,qID,altID,type,price,crust,image
983,2,3,Bianca,8,thick,bianca.jpg
984,1,1,Caprese,8.5,thick,caprese.jpg
984,1,2,Margherita,9,thick,margherita.jpg
984,1,3,Prosciutto,8.5,thin,prosciutto.jpg
984,2,1,Caprese,9,average,caprese.jpg
984,2,2,Margherita,8,thick,margherita.jpg
984,2,3,Bianca,8,thick,bianca.jpg
985,1,1,Margherita,7.5,thin,margherita.jpg
985,1,2,Bianca,8,thick,bianca.jpg
985,1,3,Caprese,8.5,average,caprese.jpg
985,2,1,Prosciutto,9,average,prosciutto.jpg
985,2,2,Salame,8.5,thin,salame.jpg
985,2,3,Caprese,9,thick,caprese.jpg
986,1,1,Caprese,9,average,caprese.jpg
986,1,2,Caprese,7.5,average,caprese.jpg
986,1,3,Salame,9,thick,salame.jpg
986,2,1,Caprese,7.5,thick,caprese.jpg
986,2,2,Bianca,8.5,average,bianca.jpg
986,2,3,Prosciutto,7.5,thick,prosciutto.jpg
987,1,1,Caprese,8.5,thin,caprese.jpg
987,1,2,Bianca,9,average,bianca.jpg
987,1,3,Bianca,8.5,average,bianca.jpg
987,2,1,Salame,8.5,average,salame.jpg
987,2,2,Salame,7.5,thick,salame.jpg
987,2,3,Margherita,7.5,average,margherita.jpg
988,1,1,Bianca,8,thin,bianca.jpg
988,1,2,Caprese,9,thin,caprese.jpg
988,1,3,Caprese,8,thick,caprese.jpg
988,2,1,Salame,9,average,salame.jpg
988,2,2,Caprese,8.5,thick,caprese.jpg
988,2,3,Prosciutto,8.5,average,prosciutto.jpg
989,1,1,Prosciutto,7.5,thick,prosciutto.jpg
989,1,2,Prosciutto,8.5,thin,prosciutto.jpg
989,1,3,Margherita,9,thin,margherita.jpg
989,2,1,Margherita,8,average,margherita.jpg
989,2,2,Salame,8.5,average,salame.jpg
989,2,3,Margherita,8.5,average,margherita.jpg
990,1,1,Caprese,8,thick,caprese.jpg
990,1,2,Prosciutto,8.5,average,prosciutto.jpg
990,1,3,Margherita,9,thick,margherita.jpg
990,2,1,Prosciutto,8,average,prosciutto.jpg
990,2,2,Caprese,8,average,caprese.jpg
990,2,3,Margherita,9,average,margherita.jpg
991,1,1,Salame,7.5,average,salame.jpg
991,1,2,Bianca,9,thick,bianca.jpg
991,1,3,Caprese,8.5,average,caprese.jpg
991,2,1,Bianca,7.5,thick,bianca.jpg
991,2,2,Caprese,7.5,thin,caprese.jpg
991,2,3,Margherita,7.5,thick,margherita.jpg
992,1,1,Prosciutto,7.5,thick,prosciutto.jpg
992,1,2,Salame,9,thick,salame.jpg
992,1,3,Salame,7.5,average,salame.jpg
992,2,1,Bianca,8.5,average,bianca.jpg
992,2,2,Prosciutto,8,average,prosciutto.jpg
992,2,3,Salame,8,thick,salame.jpg
993,1,1,Bianca,9,thick,bianca.jpg
993,1,2,Bianca,7.5,thin,bianca.jpg
993,1,3,Bianca,9,thin,bianca.jpg
993,2,1,Caprese,8,thick,caprese.jpg
993,2,2,Bianca,8,average,bianca.jpg
993,2,3,Salame,8,average,salame.jpg
994,1,1,Bianca,9,thin,bianca.jpg
994,1,2,Caprese,9,thick,caprese.jpg
994,1,3,Margherita,8,thin,margherita.jpg
994,2,1,Caprese,8,thick,caprese.jpg
994,2,2,Bianca,7.5,average,bianca.jpg
994,2,3,Salame,8.5,thick,salame.jpg
995,1,1,Prosciutto,7.5,thin,prosciutto.jpg
995,1,2,Prosciutto,8.5,thin,prosciutto.jpg
995,1,3,Bianca,7.5,average,bianca.jpg
995,2,1,Prosciutto,8.5,average,prosciutto.jpg
995,2,2,Bianca,8.5,thin,bianca.jpg
995,2,3,Margherita,8,average,margherita.jpg
996,1,1,Salame,8.5,thick,salame.jpg
996,1,2,Prosciutto,8,thin,prosciutto.jpg
996,1,3,Bianca,7.5,thick,bianca.jpg
996,2,1,Bianca,9,average,bianca.jpg
996,2,2,Bianca,8,average,bianca.jpg
996,2,3,Salame,7.5,average,salame.jpg
997,1,1,Bianca,9,thin,bianca.jpg
997,1,2,Caprese,9,average,caprese.jpg
997,1,3,Caprese,8,average,caprese.jpg
997,2,1,Prosciutto,8,average,prosciutto.jpg
997,2,2,Bianca,9,average,bianca.jpg
997,2,3,Margherita,9,average,margherita.jpg
998,1,1,Salame,8.5,thin,salame.jpg
998,1,2,Caprese,9,thin,caprese.jpg
998,1,3,Prosciutto,8,thin,prosciutto.jpg
998,2,1,Salame,8,average,salame.jpg
998,2,2,Salame,8,thin,salame.jpg
998,2,3,Salame,9,average,salame.jpg
999,1,1,Salame,8.5,average,salame.jpg
999,1,2,Bianca,7.5,thin,bianca.jpg
999,1,3,Caprese,8,thin,caprese.jpg
999,2,1,Margherita,8.5,average,margherita.jpg
999,2,2,Prosciutto,7.5,average,prosciutto.jpg
999,2,3,Salame,8,thick,salame.jpg
1000,1,1,Salame,7.5,average,salame.jpg
1000,1,2,Caprese,7.5,average,caprese.jpg
1000,1,3,Bianca,8,average,bianca.jpg
1000,2,1,Salame,7.5,thin,salame.jpg
1000,2,2,Prosciutto,9,average,prosciutto.jpg
1000,2,3,Margherita,8.5,average,margherita.jpg
1001,1,1,Margherita,7.5,thick,margherita.jpg
1001,1,2,Margherita,8,thin,margherita.jpg
1001,1,3,Caprese,7.5,average,caprese.jpg
1001,2,1,Prosciutto,8,thick,prosciutto.jpg
1001,2,2,Bianca,9,thick,bianca.jpg
1001,2,3,Margherita,8.5,thin,margherita.jpg
1002,1,1,Caprese,9,thick,caprese.jpg
1002,1,2,Prosciutto,9,thin,prosciutto.jpg
1002,1,3,Salame,8.5,thin,salame.jpg
1002,2,1,Prosciutto,8,thick,prosciutto.jpg
1002,2,2,Bianca,8,thick,bianca.jpg
1002,2,3,Prosciutto,8.5,thin,prosciutto.jpg
1003,1,1,Margherita,9,thin,margherita.jpg
1003,1,2,Salame,8,thick,salame.jpg
1003,1,3,Salame,9,average,salame.jpg
1003,2,1,Caprese,8.5,thin,caprese.jpg
1003,2,2,Prosciutto,9,average,prosciutto.jpg
1003,2,3,Margherita,8.5,thick,margherita.jpg
1004,1,1,Margherita,7.5,thin,margherita.jpg
1004,1,2,Caprese,8.5,thin,caprese.jpg
1004,1,3,Bianca,8.5,average,bianca.jpg
1004,2,1,Prosciutto,7.5,average,prosciutto.jpg
1004,2,2,Bianca,7.5,average,bianca.jpg
1004,2,3,Prosciutto,7.5,thick,prosciutto.jpg
1005,1,1,Salame,9,thin,salame.jpg
1005,1,2,Prosciutto,7.5,thin,prosciutto.jpg
1005,1,3,Caprese,7.5,thick,caprese.jpg
1005,2,1,Salame,8.5,average,salame.jpg
1005,2,2,Margherita,9,average,margherita.jpg
1005,2,3,Prosciutto,7.5,thick,prosciutto.jpg
1006,1,1,Salame,8.5,thin,salame.jpg
1006,1,2,Bianca,7.5,thin,bianca.jpg
1006,1,3,Caprese,9,average,caprese.jpg
1006,2,1,Bianca,9,average,bianca.jpg
1006,2,2,Margherita,8.5,thin,margherita.jpg
1006,2,3,Caprese,8.5,average,caprese.jpg
1007,1,1,Prosciutto,7.5,average,prosciutto.jpg
1007,1,2,Prosciutto,7.5,thin,prosciutto.jpg
1007,1,3,Salame,9,average,salame.jpg
1007,2,1,Bianca,7.5,average,bianca.jpg
1007,2,2,Caprese,8.5,thin,caprese.jpg
1007,2,3,Margherita,8,thick,margherita.jpg
1008,1,1,Caprese,8.5,thin,caprese.jpg
1008,1,2,Salame,9,thin,salame.jpg
1008,1,3,Salame,7.5,thin,salame.jpg
1008,2,1,Margherita,9,average,margherita.jpg
1008,2,2,Salame,7.5,thick,salame.jpg
1008,2,3,Prosciutto,8.5,thick,prosciutto.jpg
1009,1,1,Salame,7.5,thin,salame.jpg
1009,1,2,Margherita,8,thin,margherita.jpg
1009,1,3,Bianca,7.5,thick,bianca.jpg
1009,2,1,Salame,8.5,average,salame.jpg
1009,2,2,Salame,9,average,salame.jpg
1009,2,3,Bianca,8,thin,bianca.jpg
1010,1,1,Margherita,8,thick,margherita.jpg
1010,1,2,Caprese,8,thick,caprese.jpg
1010,1,3,Bianca,9,thin,bianca.jpg
1010,2,1,Salame,8,thin,salame.jpg
1010,2,2,Prosciutto,9,average,prosciutto.jpg
1010,2,3,Salame,7.5,thin,salame.jpg
1011,1,1,Margherita,7.5,thick,margherita.jpg
1011,1,2,Caprese,8.5,thin,caprese.jpg
1011,1,3,Caprese,9,thick,caprese.jpg
1011,2,1,Caprese,7.5,average,caprese.jpg
1011,2,2,Prosciutto,8.5,average,prosciutto.jpg
1011,2,3,Caprese,9,thin,caprese.jpg
1012,1,1,Margherita,7.5,average,margherita.jpg
1012,1,2,Bianca,8,thick,bianca.jpg
1012,1,3,Caprese,9,thin,caprese.jpg
1012,2,1,Prosciutto,8.5,thick,prosciutto.jpg
1012,2,2,Salame,8,thick,salame.jpg
1012,2,3,Margherita,7.5,thick,margherita.jpg
1013,1,1,Prosciutto,8.5,thick,prosciutto.jpg
1013,1,2,Salame,9,average,salame.jpg
1013,1,3,Margherita,8,average,margherita.jpg
1013,2,1,Bianca,8,thick,bianca.jpg
1013,2,2,Salame,7.5,average,salame.jpg
1013,2,3,Salame,9,thin,salame.jpg
1014,1,1,Bianca,7.5,thick,bianca.jpg
1014,1,2,Salame,8,thick,salame.jpg
1014,1,3,Prosciutto,7.5,thick,prosciutto.jpg
1014,2,1,Caprese,7.5,thin,caprese.jpg
1014,2,2,Salame,7.5,average,salame.jpg
1014,2,3,Prosciutto,9,thin,prosciutto.jpg
1015,1,1,Caprese,7.5,thin,caprese.jpg
1015,1,2,Prosciutto,9,thin,prosciutto.jpg
1015,1,3,Margherita,8,average,margherita.jpg
1015,2,1,Caprese,8.5,average,caprese.jpg
1015,2,2,Bianca,9,thick,bianca.jpg
1015,2,3,Bianca,8,thin,bianca.jpg
1016,1,1,Salame,9,average,salame.jpg
1016,1,2,Margherita,8.5,average,margherita.jpg
1016,1,3,Bianca,8.5,average,bianca.jpg
1016,2,1,Caprese,8,average,caprese.jpg
1016,2,2,Margherita,8,thick,margherita.jpg
1016,2,3,Caprese,8,thin,caprese.jpg
1017,1,1,Salame,7.5,thin,salame.jpg
1017,1,2,Salame,9,average,salame.jpg
1017,1,3,Caprese,8,average,caprese.jpg
1017,2,1,Margherita,8,thick,margherita.jpg
1017,2,2,Bianca,8.5,thick,bianca.jpg
1017,2,3,Caprese,8.5,average,caprese.jpg
1018,1,1,Margherita,7.5,thick,margherita.jpg
1018,1,2,Bianca,9,thick,bianca.jpg
1018,1,3,Margherita,8.5,thin,margherita.jpg
1018,2,1,Salame,8,average,salame.jpg
1018,2,2,Caprese,7.5,average,caprese.jpg
1018,2,3,Caprese,9,thin,caprese.jpg
1019,1,1,Salame,7.5,average,salame.jpg
1019,1,2,Prosciutto,8,thin,prosciutto.jpg
1019,1,3,Caprese,8,thin,caprese.jpg
1019,2,1,Margherita,9,thick,margherita.jpg
1019,2,2,Prosciutto,8.5,thick,prosciutto.jpg
1019,2,3,Salame,7.5,thin,salame.jpg
1020,1,1,Prosciutto,7.5,thin,prosciutto.jpg
1020,1,2,Prosciutto,9,average,prosciutto.jpg
1020,1,3,Caprese,8.5,average,caprese.jpg
1020,2,1,Margherita,7.5,thick,margherita.jpg
1020,2,2,Salame,8.5,average,salame.jpg
1020,2,3,Margherita,7.5,average,margherita.jpg
1021,1,1,Salame,7.5,thin,salame.jpg
1021,1,2,Caprese,8.5,average,caprese.jpg
1021,1,3,Margherita,9,average,margherita.jpg
1021,2,1,Caprese,7.5,thin,caprese.jpg
1021,2,2,Bianca,9,average,bianca.jpg
1021,2,3,Bianca,8.5,thin,bianca.jpg
1022,1,1,Caprese,8.5,thin,caprese.jpg
1022,1,2,Salame,7.5,thin,salame.jpg
1022,1,3,Salame,9,average,salame.jpg
1022,2,1,Salame,8.5,thin,salame.jpg
1022,2,2,Bianca,8.5,thin,bianca.jpg
1022,2,3,Prosciutto,9,average,prosciutto.jpg
1023,1,1,Margherita,8.5,average,margherita.jpg
1023,1,2,Caprese,8.5,thin,caprese.jpg
1023,1,3,Margherita,8,thin,margherita.jpg
1023,2,1,Bianca,7.5,average,bianca.jpg
1023,2,2,Caprese,9,thin,caprese.jpg
1023,2,3,Margherita,7.5,average,margherita.jpg
1024,1,1,Prosciutto,9,average,prosciutto.jpg
1024,1,2,Salame,7.5,thick,salame.jpg
1024,1,3,Caprese,7.5,thick,caprese.jpg
1024,2,1,Caprese,9,thick,caprese.jpg
1024,2,2,Salame,8.5,thick,salame.jpg
1024,2,3,Caprese,8,thick,caprese.jpg
1025,1,1,Salame,8.5,thin,salame.jpg
1025,1,2,Bianca,7.5,thin,bianca.jpg
1025,1,3,Margherita,9,average,margherita.jpg
1025,2,1,Margherita,8,thin,margherita.jpg
1025,2,2,Margherita,9,thin,margherita.jpg
1025,2,3,Prosciutto,8,thick,prosciutto.jpg
1026,1,1,Bianca,8.5,thin,bianca.jpg
1026,1,2,Caprese,8.5,average,caprese.jpg
1026,1,3,Salame,7.5,average,salame.jpg
1026,2,1,Prosciutto,7.5,average,prosciutto.jpg
1026,2,2,Prosciutto,7.5,thin,prosciutto.jpg
1026,2,3,Margherita,9,thin,margherita.jpg
1027,1,1,Prosciutto,9,thick,prosciutto.jpg
1027,1,2,Margherita,8,thin,margherita.jpg
1027,1,3,Margherita,9,average,margherita.jpg
1027,2,1,Prosciutto,8.5,thin,prosciutto.jpg
1027,2,2,Bianca,8.5,thick,bianca.jpg
1027,2,3,Prosciutto,7.5,thick,prosciutto.jpg
1028,1,1,Salame,8.5,thick,salame.jpg
1028,1,2,Bianca,9,average,bianca.jpg
1028,1,3,Salame,8,thick,salame.jpg
1028,2,1,Caprese,8,thin,caprese.jpg
1028,2,2,Margherita,7.5,thick,margherita.jpg
1028,2,3,Caprese,7.5,thick,caprese.jpg
1029,1,1,Bianca,7.5,thin,bianca.jpg
1029,1,2,Salame,8,average,salame.jpg
1029,1,3,Prosciutto,7.5,thin,prosciutto.jpg
1029,2,1,Prosciutto,7.5,average,prosciutto.jpg
1029,2,2,Prosciutto,8.5,average,prosciutto.jpg
1029,2,3,Salame,9,thick,salame.jpg
1030,1,1,Salame,9,thick,salame.jpg
1030,1,2,Salame,7.5,average,salame.jpg
1030,1,3,Prosciutto,9,thin,prosciutto.jpg
1030,2,1,Bianca,8,average,bianca.jpg
1030,2,2,Caprese,9,thin,caprese.jpg
1030,2,3,Margherita,8.5,average,margherita.jpg
1031,1,1,Bianca,7.5,average,bianca.jpg
1031,1,2,Bianca,8.5,average,bianca.jpg
1031,1,3,Caprese,8.5,thin,caprese.jpg
1031,2,1,Bianca,9,thin,bianca.jpg
1031,2,2,Margherita,8,thin,margherita.jpg
1031,2,3,Prosciutto,8.5,thick,prosciutto.jpg
1032,1,1,Prosciutto,8,thick,prosciutto.jpg
1032,1,2,Prosciutto,9,thick,prosciutto.jpg
1032,1,3,Caprese,9,thin,caprese.jpg
1032,2,1,Salame,9,thick,salame.jpg
1032,2,2,Salame,8,thin,salame.jpg
1032,2,3,Margherita,7.5,average,margherita.jpg
1033,1,1,Prosciutto,7.5,thick,prosciutto.jpg
1033,1,2,Margherita,8,thick,margherita.jpg
1033,1,3,Prosciutto,9,average,prosciutto.jpg
1033,2,1,Prosciutto,8.5,thick,prosciutto.jpg
1033,2,2,Prosciutto,7.5,thin,prosciutto.jpg
1033,2,3,Bianca,9,thin,bianca.jpg
1034,1,1,Prosciutto,9,average,prosciutto.jpg
1034,1,2,Margherita,8,average,margherita.jpg
1034,1,3,Salame,9,thick,salame.jpg
1034,2,1,Bianca,9,average,bianca.jpg
1034,2,2,Margherita,8.5,thin,margherita.jpg
1034,2,3,Caprese,7.5,average,caprese.jpg
1035,1,1,Margherita,7.5,average,margherita.jpg
1035,1,2,Prosciutto,9,thick,prosciutto.jpg
1035,1,3,Caprese,8.5,thin,caprese.jpg
1035,2,1,Caprese,8,thick,caprese.jpg
1035,2,2,Caprese,9,thin,caprese.jpg
1035,2,3,Margherita,7.5,thin,margherita.jpg
1036,1,1,Margherita,8.5,thick,margherita.jpg
1036,1,2,Caprese,8.5,average,caprese.jpg
1036,1,3,Bianca,8.5,average,bianca.jpg
1036,2,1,Bianca,8.5,thick,bianca.jpg
1036,2,2,Caprese,8,average,caprese.jpg
1036,2,3,Bianca,8,thin,bianca.jpg
1037,1,1,Caprese,8.5,thin,caprese.jpg
1037,1,2,Margherita,7.5,average,margherita.jpg
1037,1,3,Caprese,7.5,thick,caprese.jpg
1037,2,1,Caprese,9,average,caprese.jpg
1037,2,2,Bianca,8,average,bianca.jpg
1037,2,3,Salame,9,thick,salame.jpg
1038,1,1,Caprese,8.5,thin,caprese.jpg
1038,1,2,Salame,8,average,salame.jpg
1038,1,3,Caprese,7.5,thin,caprese.jpg
1038,2,1,Caprese,9,thick,caprese.jpg
1038,2,2,Margherita,8,thin,margherita.jpg
1038,2,3,Margherita,7.5,thick,margherita.jpg
1039,1,1,Salame,9,thin,salame.jpg
1039,1,2,Margherita,7.5,thick,margherita.jpg
1039,1,3,Prosciutto,8,thick,prosciutto.jpg
1039,2,1,Bianca,8,thin,bianca.jpg
1039,2,2,Caprese,7.5,thick,caprese.jpg
1039,2,3,Salame,8.5,thin,salame.jpg
1040,1,1,Bianca,8.5,thick,bianca.jpg
1040,1,2,Margherita,8.5,thick,margherita.jpg
1040,1,3,Salame,8,thin,salame.jpg
1040,2,1,Margherita,7.5,thin,margherita.jpg
1040,2,2,Prosciutto,8.5,average,prosciutto.jpg
1040,2,3,Salame,8.5,thin,salame.jpg
1041,1,1,Caprese,9,thin,caprese.jpg
1041,1,2,Prosciutto,8.5,thick,prosciutto.jpg
1041,1,3,Caprese,8.5,thin,caprese.jpg
1041,2,1,Bianca,7.5,thick,bianca.jpg
1041,2,2,Margherita,8,thick,margherita.jpg
1041,2,3,Caprese,9,average,caprese.jpg
1042,1,1,Margherita,8,thick,margherita.jpg
1042,1,2,Prosciutto,7.5,thick,prosciutto.jpg
1042,1,3,Margherita,7.5,average,margherita.jpg
1042,2,1,Bianca,8.5,average,bianca.jpg
1042,2,2,Salame,9,average,salame.jpg
1042,2,3,Salame,8.5,average,salame.jpg
1043,1,1,Salame,9,thick,salame.jpg
1043,1,2,Caprese,7.5,thin,caprese.jpg
1043,1,3,Caprese,7.5,thick,caprese.jpg
1043,2,1,Margherita,9,average,margherita.jpg
1043,2,2,Bianca,8.5,average,bianca.jpg
1043,2,3,Prosciutto,7.5,thin,prosciutto.jpg
1044,1,1,Prosciutto,9,thin,prosciutto.jpg
1044,1,2,Margherita,8,average,margherita.jpg
1044,1,3,Margherita,7.5,thick,margherita.jpg
1044,2,1,Caprese,8,thick,caprese.jpg
1044,2,2,Bianca,9,average,bianca.jpg
1044,2,3,Prosciutto,9,thick,prosciutto.jpg
1045,1,1,Salame,8,thin,salame.jpg
1045,1,2,Margherita,7.5,average,margherita.jpg
1045,1,3,Prosciutto,7.5,average,prosciutto.jpg
1045,2,1,Bianca,8,average,bianca.jpg
1045,2,2,Margherita,9,thick,margherita.jpg
1045,2,3,Salame,8.5,average,salame.jpg
1046,1,1,Margherita,8.5,average,margherita.jpg
1046,1,2,Caprese,7.5,average,caprese.jpg
1046,1,3,Prosciutto,9,thin,prosciutto.jpg
1046,2,1,Margherita,9,thick,margherita.jpg
1046,2,2,Prosciutto,8,thick,prosciutto.jpg
1046,2,3,Caprese,9,thin,caprese.jpg
1047,1,1,Caprese,7.5,thin,caprese.jpg
1047,1,2,Caprese,8,thick,caprese.jpg
1047,1,3,Bianca,8.5,average,bianca.jpg
1047,2,1,Margherita,9,average,margherita.jpg
1047,2,2,Bianca,7.5,thick,bianca.jpg
1047,2,3,Prosciutto,8,thin,prosciutto.jpg
1048,1,1,Prosciutto,9,thin,prosciutto.jpg
1048,1,2,Margherita,8.5,thin,margherita.jpg
1048,1,3,Margherita,8.5,average,margherita.jpg
1048,2,1,Bianca,8,thick,bianca.jpg
1048,2,2,Caprese,7.5,average,caprese.jpg
1048,2,3,Salame,8,thin,salame.jpg
1049,1,1,Margherita,9,thin,margherita.jpg
1049,1,2,Bianca,7.5,average,bianca.jpg
1049,1,3,Salame,7.5,average,salame.jpg
1049,2,1,Margherita,8.5,thick,margherita.jpg
1049,2,2,Salame,8.5,average,salame.jpg
1049,2,3,Margherita,9,average,margherita.jpg
1050,1,1,Bianca,8,thin,bianca.jpg
1050,1,2,Prosciutto,9,average,prosciutto.jpg
1050,1,3,Caprese,8,thick,caprese.jpg
1050,2,1,Bianca,8,average,bianca.jpg
1050,2,2,Caprese,9,average,caprese.jpg
1050,2,3,Caprese,7.5,thin,caprese.jpg
1051,1,1,Bianca,7.5,average,bianca.jpg
1051,1,2,Caprese,8.5,thick,caprese.jpg
1051,1,3,Prosciutto,8.5,thick,prosciutto.jpg
1051,2,1,Bianca,7.5,thin,bianca.jpg
1051,2,2,Margherita,7.5,average,margherita.jpg
1051,2,3,Prosciutto,8.5,average,prosciutto.jpg
1052,1,1,Margherita,9,thin,margherita.jpg
1052,1,2,Margherita,7.5,thin,margherita.jpg
1052,1,3,Bianca,8,thick,bianca.jpg
1052,2,1,Margherita,8.5,average,margherita.jpg
1052,2,2,Caprese,8,thin,caprese.jpg
1052,2,3,Margherita,7.5,average,margherita.jpg
1053,1,1,Prosciutto,9,average,prosciutto.jpg
1053,1,2,Salame,9,thick,salame.jpg
1053,1,3,Prosciutto,7.5,thick,prosciutto.jpg
1053,2,1,Prosciutto,8.5,average,prosciutto.jpg
1053,2,2,Prosciutto,7.5,thin,prosciutto.jpg
1053,2,3,Margherita,9,thick,margherita.jpg
1054,1,1,Salame,9,thin,salame.jpg
1054,1,2,Caprese,8.5,thick,caprese.jpg
1054,1,3,Prosciutto,8.5,thin,prosciutto.jpg
1054,2,1,Caprese,8,average,caprese.jpg
1054,2,2,Prosciutto,8,thick,prosciutto.jpg
1054,2,3,Prosciutto,8.5,average,prosciutto.jpg
1055,1,1,Margherita,8.5,thick,margherita.jpg
1055,1,2,Prosciutto,8,thick,prosciutto.jpg
1055,1,3,Salame,9,thin,salame.jpg
1055,2,1,Margherita,8,thin,margherita.jpg
1055,2,2,Bianca,8.5,thick,bianca.jpg
1055,2,3,Caprese,8.5,thick,caprese.jpg
1056,1,1,Prosciutto,8,average,prosciutto.jpg
1056,1,2,Caprese,7.5,thick,caprese.jpg
1056,1,3,Salame,8,thick,salame.jpg
1056,2,1,Caprese,7.5,thin,caprese.jpg
1056,2,2,Caprese,9,thin,caprese.jpg
1056,2,3,Bianca,8,average,bianca.jpg
1057,1,1,Bianca,7.5,thin,bianca.jpg
1057,1,2,Margherita,8.5,thick,margherita.jpg
1057,1,3,Bianca,8,thick,bianca.jpg
1057,2,1,Bianca,8,average,bianca.jpg
1057,2,2,Caprese,8.5,average,caprese.jpg
1057,2,3,Salame,7.5,average,salame.jpg
1058,1,1,Salame,8.5,thick,salame.jpg
1058,1,2,Salame,7.5,average,salame.jpg
1058,1,3,Margherita,9,average,margherita.jpg
1058,2,1,Caprese,9,average,caprese.jpg
1058,2,2,Bianca,7.5,thick,bianca.jpg
1058,2,3,Caprese,8,thin,caprese.jpg
1059,1,1,Bianca,7.5,thin,bianca.jpg
1059,1,2,Salame,7.5,average,salame.jpg
1059,1,3,Bianca,8,thick,bianca.jpg
1059,2,1,Margherita,7.5,average,margherita.jpg
1059,2,2,Prosciutto,7.5,thick,prosciutto.jpg
1059,2,3,Bianca,8,average,bianca.jpg
1060,1,1,Salame,8.5,thick,salame.jpg
1060,1,2,Salame,7.5,thin,salame.jpg
1060,1,3,Bianca,7.5,thick,bianca.jpg
1060,2,1,Caprese,9,average,caprese.jpg
1060,2,2,Caprese,8.5,average,caprese.jpg
1060,2,3,Bianca,9,thin,bianca.jpg
1061,1,1,Caprese,9,thin,caprese.jpg
1061,1,2,Bianca,8.5,thin,bianca.jpg
1061,1,3,Salame,8,thick,salame.jpg
1061,2,1,Prosciutto,7.5,average,prosciutto.jpg
1061,2,2,Bianca,7.5,thick,bianca.jpg
1061,2,3,Caprese,8.5,thick,caprese.jpg
1062,1,1,Salame,9,thick,salame.jpg
1062,1,2,Bianca,7.5,thick,bianca.jpg
1062,1,3,Prosciutto,8,thin,prosciutto.jpg
1062,2,1,Prosciutto,8.5,thin,prosciutto.jpg
1062,2,2,Salame,8,average,salame.jpg
1062,2,3,Prosciutto,8,average,prosciutto.jpg
1063,1,1,Prosciutto,9,average,prosciutto.jpg
1063,1,2,Caprese,9,average,caprese.jpg
1063,1,3,Prosciutto,7.5,thin,prosciutto.jpg
1063,2,1,Margherita,9,thin,margherita.jpg
1063,2,2,Prosciutto,8.5,thick,prosciutto.jpg
1063,2,3,Margherita,7.5,thick,margherita.jpg
1064,1,1,Bianca,9,thin,bianca.jpg
1064,1,2,Prosciutto,9,thick,prosciutto.jpg
1064,1,3,Bianca,9,thick,bianca.jpg
1064,2,1,Caprese,8.5,average,caprese.jpg
1064,2,2,Caprese,7.5,thin,caprese.jpg
1064,2,3,Margherita,9,average,margherita.jpg
1065,1,1,Prosciutto,7.5,average,prosciutto.jpg
1065,1,2,Salame,9,thick,salame.jpg
1065,1,3,Salame,7.5,average,salame.jpg
1065,2,1,Margherita,8.5,thin,margherita.jpg
1065,2,2,Salame,9,thin,salame.jpg
1065,2,3,Salame,8,thin,salame.jpg
1066,1,1,Margherita,8.5,average,margherita.jpg
1066,1,2,Prosciutto,7.5,thick,prosciutto.jpg
1066,1,3,Salame,8,thick,salame.jpg
1066,2,1,Margherita,7.5,thick,margherita.jpg
1066,2,2,Caprese,7.5,thick,caprese.jpg
1066,2,3,Salame,8,thin,salame.jpg
1067,1,1,Prosciutto,9,thin,prosciutto.jpg
1067,1,2,Bianca,8.5,thin,bianca.jpg
1067,1,3,Prosciutto,8,thick,prosciutto.jpg
1067,2,1,Salame,7.5,thin,salame.jpg
1067,2,2,Salame,8.5,thin,salame.jpg
1067,2,3,Salame,8,thin,salame.jpg
1068,1,1,Bianca,9,thin,bianca.jpg
1068,1,2,Bianca,8.5,thin,bianca.jpg
1068,1,3,Prosciutto,9,thin,prosciutto.jpg
1068,2,1,Margherita,8.5,average,margherita.jpg
1068,2,2,Bianca,7.5,thin,bianca.jpg
1068,2,3,Bianca,8.5,thick,bianca.jpg
1069,1,1,Salame,7.5,average,salame.jpg
1069,1,2,Bianca,8.5,thin,bianca.jpg
1069,1,3,Salame,8,average,salame.jpg
1069,2,1,Margherita,7.5,average,margherita.jpg
1069,2,2,Prosciutto,8.5,thick,prosciutto.jpg
1069,2,3,Bianca,9,thin,bianca.jpg
1070,1,1,Salame,9,average,salame.jpg
1070,1,2,Prosciutto,8.5,thin,prosciutto.jpg
1070,1,3,Salame,8.5,average,salame.jpg
1070,2,1,Bianca,8.5,average,bianca.jpg
1070,2,2,Salame,7.5,average,salame.jpg
1070,2,3,Prosciutto,7.5,thin,prosciutto.jpg
1071,1,1,Margherita,9,thick,margherita.jpg
1071,1,2,Bianca,8,average,bianca.jpg
1071,1,3,Salame,8.5,average,salame.jpg
1071,2,1,Prosciutto,9,thick,prosciutto.jpg
1071,2,2,Prosciutto,8.5,average,prosciutto.jpg
1071,2,3,Caprese,8,average,caprese.jpg
1072,1,1,Margherita,7.5,thick,margherita.jpg
1072,1,2,Margherita,8,thin,margherita.jpg
1072,1,3,Caprese,7.5,average,caprese.jpg
1072,2,1,Prosciutto,9,thin,prosciutto.jpg
1072,2,2,Margherita,8.5,thick,margherita.jpg
1072,2,3,Caprese,8.5,thin,caprese.jpg
1073,1,1,Salame,8.5,average,salame.jpg
1073,1,2,Bianca,8,thick,bianca.jpg
1073,1,3,Salame,8,average,salame.jpg
1073,2,1,Caprese,8,thick,caprese.jpg
1073,2,2,Bianca,9,average,bianca.jpg
